Snapshot,Time_Gyr,Redshift,ExpansionFactor,Mass_Msun,Mass_H_Msun,Mass_B_Msun,Mass_CD_Msun,Mass_WD_Msun
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,1551369472.0,187833584.0,995651648.0,112025504.0,255858560.0
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,1879837312.0,126469320.0,949210496.0,305651008.0,498506496.0
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,2678224640.0,373857216.0,1444950272.0,267547616.0,591869440.0
54.0,2.243523728229641,2.8957850057274284,0.2566876761756205,4111011840.0,654855296.0,2154593792.0,425353120.0,876209920.0
55.0,2.38970908764874,2.7331426173187188,0.2678708269437177,4855434240.0,940816256.0,2337720576.0,539247360.0,1037649664.0
56.0,2.545136331266385,2.5772902716018935,0.27954119573086944,5381977600.0,973101696.0,2358655744.0,764706304.0,1285514240.0
57.0,2.6914781240414243,2.4442257045541464,0.29034101878914165,5820790784.0,825267648.0,2299309568.0,1063072384.0,1633141120.0
58.0,2.845920886458248,2.3161107439568918,0.30155808331261197,6393739264.0,770636608.0,2710856448.0,1160599552.0,1751646976.0
59.0,2.988012615874371,2.207925472383703,0.3117279402557108,6888221184.0,789740544.0,2714362368.0,1453534208.0,1930584576.0
60.0,3.1368772698499368,2.1032696525957713,0.32224076923625916,7469154816.0,751376192.0,2643066368.0,1782399872.0,2292311552.0
61.0,3.29278934427696,2.0020281392528516,0.3331081367707903,8219560960.0,827743104.0,2818612224.0,1968517120.0,2604687872.0
62.0,3.4560273421127374,1.9040895435327672,0.344341999449342,8961488896.0,815365760.0,3001855744.0,2251534080.0,2892733184.0
63.0,3.6019897617620327,1.822689252620354,0.3542720825792927,9857378304.0,1134898944.0,3214694400.0,2351195392.0,3156590336.0
64.0,3.7537195774394347,1.7435705743308647,0.3644885279628326,13428960256.0,1571572480.0,6122402304.0,2200535040.0,3534451456.0
65.0,3.911395417791096,1.6666695561144653,0.3749995936718436,14522477568.0,3673827328.0,4246652416.0,2423634176.0,4178363136.0
66.0,4.047462659359281,1.6042345220731056,0.3839899945738943,17238382592.0,3585818624.0,6679546880.0,2661400064.0,4311616000.0
67.0,4.216501575170758,1.5312390291576135,0.395063440663206,18203627520.0,4522527232.0,6761816064.0,2550540288.0,4368745472.0
68.0,4.362284942489244,1.4719748452657977,0.40453486082803386,19795208192.0,4832049664.0,7058287616.0,2767521536.0,5137348608.0
69.0,4.51264561130662,1.4140982203725216,0.41423335287728646,21274537984.0,5665899008.0,7900879360.0,2609737984.0,5098020352.0
70.0,4.667681813768118,1.3575766674029972,0.42416436072959446,22887790592.0,7017251840.0,8299681792.0,3086031616.0,4484824576.0
71.0,4.827489579195381,1.3023784599059653,0.4343334588184266,24633018368.0,7410677248.0,8109120000.0,3928195584.0,5185022976.0
72.0,4.992162284945694,1.2484726142451428,0.4447463552211064,26274105344.0,7745704960.0,7766434816.0,4806241792.0,5955716608.0
73.0,5.127463975584815,1.2062580807810006,0.45325613023749545,27106768896.0,7206049280.0,8075652096.0,5288813056.0,6536259072.0
74.0,5.301118608921481,1.1546027123602154,0.46412268687092223,28171726848.0,7209117184.0,8233093632.0,5672919040.0,7056598016.0
75.0,5.443716379840261,1.1141505637653806,0.4730032085410998,29072162816.0,8074068992.0,7861507584.0,6020569088.0,7116018176.0
76.0,5.589624137566063,1.074457894547674,0.4820536500780824,29959462912.0,7929008640.0,8300040704.0,6632934400.0,7097472000.0
77.0,5.738880497072539,1.035510445664141,0.4912772627279358,30634543104.0,8025753600.0,8252272128.0,7145016832.0,7211496448.0
78.0,5.930215178562359,0.987852810815766,0.5030553542792862,31586160640.0,7907189248.0,8667055104.0,7494353920.0,7517562368.0
79.0,6.087135431528504,0.9505313515850327,0.5126808134549512,32669507584.0,8556409344.0,8185942016.0,8137100800.0,7790056448.0
80.0,6.207093384097111,0.9230008161779089,0.5200205801199638,33526411264.0,8472226816.0,8449743872.0,8595466240.0,8008968704.0
81.0,6.370083836372647,0.8868969375752482,0.5299706518603222,34787762176.0,8637660160.0,8431231488.0,9411253248.0,8307610624.0
82.0,6.536579634205232,0.8514709006246495,0.5401111082343341,35630215168.0,8536348160.0,8722272256.0,9723313152.0,8648295424.0
83.0,6.706603691236406,0.8167099790118506,0.5504455920608321,36710768640.0,8643951616.0,8744586240.0,10441547776.0,8880680960.0
84.0,6.836449148310662,0.7910682489463392,0.5583260161014446,37354827776.0,8517905920.0,8895706112.0,10803088384.0,9138130944.0
85.0,7.012693145756433,0.7574413726158526,0.5690090239036288,38250930176.0,8500666368.0,9063975936.0,11332072448.0,9354215424.0
86.0,7.147221247683246,0.7326361820223115,0.5771552102951079,38854393856.0,8446986752.0,9265039360.0,11638984704.0,9503381504.0
87.0,7.329727457563047,0.7001063537185233,0.5881984958251407,39885131776.0,8228138496.0,9597182976.0,12020812800.0,10038995968.0
88.0,7.468962790806977,0.6761104112134777,0.596619407235837,41018007552.0,8209892864.0,10179862528.0,12040266752.0,10587984896.0
89.0,7.657754221443944,0.6446418406845371,0.6080351206337894,42302959616.0,8166327808.0,11532648448.0,11084221440.0,11519777792.0
90.0,7.80170653839661,0.6214287452425136,0.616740021992414,43254009856.0,8304294400.0,11528529920.0,11432598528.0,11988585472.0
91.0,7.947679589081643,0.5985432881875667,0.6255695465925124,44486926336.0,7812432896.0,11941537792.0,12721878016.0,12011073536.0
92.0,8.095671082722221,0.5759808451078874,0.6345254785958663,45670866944.0,8058983424.0,12024122368.0,13195680768.0,12392103936.0
93.0,8.296126559325902,0.5463921831410221,0.6466664866145445,46869028864.0,8160949248.0,11931504640.0,14186142720.0,12590442496.0
94.0,8.448811765562718,0.524565820433923,0.6559244517992534,47753875456.0,7976332800.0,12122087424.0,14631098368.0,13024362496.0
95.0,8.60349865622863,0.5030475232448832,0.6653149581332802,48551444480.0,8104955392.0,12191878144.0,15109734400.0,13144862720.0
96.0,8.760179450310375,0.4818329434209512,0.6748399031346985,49376108544.0,8069305344.0,12095183872.0,15928351744.0,13283283968.0
97.0,8.918845098217659,0.4609177941806475,0.684501211487295,50110857216.0,8081789440.0,12217021440.0,16245360640.0,13566690304.0
98.0,9.079485288786328,0.4402978492477432,0.6943008354294861,50944823296.0,7921773056.0,12037725184.0,17267367936.0,13717961728.0
99.0,9.242088459951992,0.41996894199726653,0.7042407551488017,51984109568.0,7839257088.0,12052976640.0,18243358720.0,13848522752.0
100.0,9.406641813093389,0.3999269646135635,0.7143229791820179,52923514880.0,7867573760.0,12252983296.0,18941405184.0,13861539840.0
101.0,9.573131331020738,0.38016786726023866,0.7245495448210172,53743783936.0,7788719104.0,12507855872.0,19761750016.0,13685472256.0
102.0,9.741541799560094,0.36068765726181673,0.7349225185244588,54487982080.0,7840608256.0,12597409792.0,20351733760.0,13698216960.0
103.0,9.854874595547287,0.3478538418581776,0.7419202059930923,54967263232.0,7847413248.0,12141209600.0,21035673600.0,13942964224.0
104.0,10.026449669104903,0.32882972420595435,0.7525418658117033,55810666496.0,7747764224.0,12233198592.0,21631713280.0,14197994496.0
105.0,10.19989947196752,0.31007412012783386,0.7633155900388464,56549761024.0,7714482176.0,12033690624.0,22710308864.0,14091276288.0
106.0,10.375204641492832,0.29158323972192446,0.7742435556962617,57318985728.0,7978392576.0,12128106496.0,23288381440.0,13924122624.0
107.0,10.552344763553133,0.2733533465784399,0.7853279709729014,58071859200.0,8052497920.0,11963126784.0,24101404672.0,13954823168.0
108.0,10.67144705609926,0.2613432561610123,0.7928056023731169,58506584064.0,8007578112.0,12073188352.0,24273737728.0,14152077312.0
109.0,10.85159733936031,0.24354018155467028,0.8041557601699713,58988154880.0,8195356672.0,11998557184.0,24562952192.0,14231304192.0
110.0,11.033523308792786,0.22598838626019768,0.8156684118765909,59331129344.0,8085066752.0,12259188736.0,24825911296.0,14160954368.0
111.0,11.155782009390867,0.21442503551449454,0.823434934850752,59551686656.0,8181430272.0,12470462464.0,24840159232.0,14059623424.0
112.0,11.340613907183545,0.19728418237600986,0.8352235958012078,59832893440.0,8316812800.0,12681656320.0,24854552576.0,13979877376.0
113.0,11.527155884914245,0.1803852617057493,0.8471810284677068,60076142592.0,8262495232.0,12934189056.0,24848912384.0,14030544896.0
114.0,11.652454415336605,0.1692520332436107,0.8552476040823377,60212613120.0,8271941632.0,12936216576.0,24709539840.0,14294930432.0
115.0,11.841788296065106,0.15274876890238098,0.8674917093619414,60373155840.0,8135866880.0,13325980672.0,24768020480.0,14143299584.0
116.0,11.968923189270404,0.14187620396956202,0.8757516765159388,60528762880.0,8304951808.0,13242969088.0,24685078528.0,14295760896.0
117.0,12.160973462266846,0.12575933241126092,0.8882893272206793,60732248064.0,8377013760.0,13402608640.0,24727173120.0,14225447936.0
118.0,12.354616159128053,0.10986994045882548,0.9010064725120812,60933566464.0,8428044288.0,13460021248.0,25042604032.0,14002907136.0
119.0,12.48458181323533,0.09940180263022191,0.9095855560793044,61106393088.0,8350012416.0,13542861824.0,24901136384.0,14312379392.0
120.0,12.680814521632618,0.08388443079747931,0.9226075876597282,61418229760.0,8402570240.0,13833712640.0,24970244096.0,14211703808.0
121.0,12.812479750823842,0.07366138465643868,0.9313923498515226,61581000704.0,8362494464.0,14253073408.0,25043638272.0,13921768448.0
122.0,13.011220678541196,0.058507322794512984,0.9447265771954694,61775261696.0,8379395072.0,14641846272.0,24746452992.0,14007568384.0
123.0,13.144530370226075,0.04852362998180593,0.9537219490392906,61937762304.0,8396986368.0,14858901504.0,24641538048.0,14040353792.0
124.0,13.345696086314069,0.0337243718735154,0.9673758568617342,62186274816.0,8358585344.0,15392062464.0,24415723520.0,14019910656.0
125.0,13.48059417811007,0.023974428382762536,0.9765868876036025,62368112640.0,8415746048.0,15776821248.0,24220239872.0,13955302400.0
126.0,13.684100038722406,0.009521666967944764,0.99056814006128,62717698048.0,8450175488.0,16397190144.0,23854581760.0,14015741952.0
127.0,13.82052979916365,2.220446049250313e-16,0.9999999999999998,62948036608.0,8555792896.0,16524771328.0,23844222976.0,14023263232.0
