SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun,ReferencePotential_(km/s)^2
42,0.9678925,12.8526373,5.8466137,0.1460576,132.309,7.6444694,0,0,132.309,7.6444694,-229882.15625
43,1.0390037,12.7815261,5.5297658,0.1531448,153.021,11.8386374,0,0,153.021,11.8386374,-229036.65625
44,1.1153094,12.7052204,5.227581,0.160576,166.982,15.4028717,0,0,166.982,15.4028717,-227086.75
45,1.1971819,12.6233479,4.9393807,0.1683677,175.388,17.8725758,0,0,175.388,17.8725758,-228790.796875
46,1.2850184,12.5355114,4.6645177,0.1765375,183.635,20.5479566,0,0,183.635,20.5479566,-227526.921875
47,1.3695202,12.4510096,4.4280337,0.1842288,186.706,21.6334327,0,0,186.706,21.6334327,-224397.3125
48,1.4698785,12.3506513,4.1768349,0.1931682,192.031,23.5887184,0,0,192.031,23.5887184,-224234.296875
49,1.5775065,12.2430233,3.9372611,0.2025414,197.504,25.7248982,0,0,197.504,25.7248982,-224823.28125
50,1.692911,12.1276188,3.7087743,0.2123695,198.278,26.1002127,0,0,198.278,26.1002127,-230691.171875
51,1.8166298,12.0039,3.4908614,0.2226744,200.619,27.1244452,0,0,200.619,27.1244452,-227823.0
52,1.9492319,11.8712979,3.2830331,0.2334794,202.077,27.822644,0,0,202.077,27.822644,-226484.375
53,2.0913186,11.7292112,3.0848226,0.2448087,205.3,29.3011501,0,0,205.3,29.3011501,-227909.078125
54,2.2435237,11.5770061,2.895785,0.2566877,208.564,30.8697861,0,0,208.564,30.8697861,-228046.953125
55,2.3897091,11.4308207,2.7331426,0.2678708,217.42,35.1477887,0,0,217.42,35.1477887,-226118.015625
56,2.5451363,11.2753935,2.5772903,0.2795412,226.457,39.9429312,0,0,226.457,39.9429312,-224307.453125
57,2.6914781,11.1290517,2.4442257,0.290341,240.286,47.9823621,0,0,240.286,47.9823621,-225848.390625
58,2.8459209,10.9746089,2.3161107,0.3015581,248.278,53.2693907,0,0,248.278,53.2693907,-222690.5625
59,2.9880126,10.8325172,2.2079255,0.3117279,250.687,55.1667086,0,0,250.687,55.1667086,-225986.5625
60,3.1368773,10.6836525,2.1032697,0.3222408,253.596,57.494068,0,0,253.596,57.494068,-223624.109375
61,3.2927893,10.5277405,2.0020281,0.3331081,256.141,59.6784648,0,0,256.141,59.6784648,-224061.171875
62,3.4560273,10.3645025,1.9040895,0.344342,254.984,59.3417504,0,0,254.984,59.3417504,-224193.078125
63,3.6019898,10.21854,1.8226893,0.3542721,255.053,59.8394735,0,0,255.053,59.8394735,-222669.0625
64,3.7537196,10.0668102,1.7435706,0.3644885,255.026,60.3101949,0,0,255.026,60.3101949,-220484.546875
65,3.9113954,9.9091344,1.6666696,0.3749996,256.697,62.0371321,0,0,256.697,62.0371321,-220925.75
66,4.0474627,9.7730671,1.6042345,0.38399,260.582,65.4084081,0,0,260.582,65.4084081,-223055.59375
67,4.2165016,9.6040282,1.531239,0.3950634,261.856,67.0448833,0,0,261.856,67.0448833,-221356.46875
68,4.3622849,9.4582449,1.4719748,0.4045349,263.382,68.8317006,0,0,263.382,68.8317006,-220287.125
69,4.5126456,9.3078842,1.4140982,0.4142334,264.012,69.9935199,0,0,264.012,69.9935199,-220637.65625
70,4.6676818,9.152848,1.3575767,0.4241644,264.405,71.0189626,0,0,264.405,71.0189626,-222061.28125
71,4.8274896,8.9930402,1.3023785,0.4343335,264.6,71.9499018,0,0,264.6,71.9499018,-221490.25
72,4.9921623,8.8283675,1.2484726,0.4447464,264.213,72.4588264,0,0,264.213,72.4588264,-222118.796875
73,5.127464,8.6930658,1.2062581,0.4532561,264.555,73.4444503,0,0,264.555,73.4444503,-221759.328125
74,5.3011186,8.5194112,1.1546027,0.4641227,265.241,74.9683366,0,0,265.241,74.9683366,-220841.953125
75,5.4437164,8.3768134,1.1141506,0.4730032,266.07,76.4826875,0,0,266.07,76.4826875,-221075.296875
76,5.5896241,8.2309057,1.0744579,0.4820537,266.806,77.9885164,0,0,266.806,77.9885164,-224231.75
77,5.7388805,8.0816493,1.0355104,0.4912773,267.241,79.3021806,0,0,267.241,79.3021806,-223516.390625
78,5.9302152,7.8903146,0.9878528,0.5030554,267.107,80.4136551,0,0,267.107,80.4136551,-224834.453125
79,6.0871354,7.7333944,0.9505314,0.5126808,269.96,84.0951616,0,0,269.96,84.0951616,-221470.6875
80,6.2070934,7.6134364,0.9230008,0.5200206,271.213,86.1356053,0,0,271.213,86.1356053,-223969.65625
81,6.3700838,7.450446,0.8868969,0.5299707,271.057,87.2042666,0,0,271.057,87.2042666,-225094.984375
82,6.5365796,7.2839502,0.8514709,0.5401111,270.944,88.3723734,0,0,270.944,88.3723734,-222868.328125
83,6.7066037,7.1139261,0.81671,0.5504456,270.493,89.2873716,0,0,270.493,89.2873716,-222985.734375
84,6.8364491,6.9840807,0.7910682,0.558326,269.885,89.7363092,0,0,269.885,89.7363092,-223677.03125
85,7.0126931,6.8078367,0.7574414,0.569009,269.065,90.3965833,0,0,269.065,90.3965833,-225297.453125
86,7.1472212,6.6733086,0.7326362,0.5771552,268.643,91.1199236,0,0,268.643,91.1199236,-225271.296875
87,7.3297275,6.4908023,0.7001064,0.5881985,267.64,91.7083675,0,0,267.64,91.7083675,-222962.390625
88,7.4689628,6.351567,0.6761104,0.5966194,266.156,91.4199827,0,0,266.156,91.4199827,-222908.828125
89,7.6577542,6.1627756,0.6446418,0.6080351,263.862,90.7644368,0,0,263.862,90.7644368,-224702.734375
90,7.8017065,6.0188233,0.6214287,0.61674,261.67,89.8227858,0,0,261.67,89.8227858,-224366.890625
91,7.9476796,5.8728502,0.5985433,0.6255695,260.541,90.0050942,0,0,260.541,90.0050942,-221662.671875
92,8.0956711,5.7248587,0.5759808,0.6345255,259.883,90.7015171,0,0,259.883,90.7015171,-223808.671875
93,8.2961266,5.5244032,0.5463922,0.6466665,259.415,92.1437789,0,0,259.415,92.1437789,-223336.84375
94,8.4488118,5.371718,0.5245658,0.6559245,260.877,95.2555181,0,0,260.877,95.2555181,-222275.59375
95,8.6034987,5.2170311,0.5030475,0.665315,260.778,96.7608065,0,0,260.778,96.7608065,-223390.828125
96,8.7601795,5.0603503,0.4818329,0.6748399,259.836,97.3921651,0,0,259.836,97.3921651,-223020.984375
97,8.9188451,4.9016847,0.4609178,0.6845012,259.737,99.0208725,0,0,259.737,99.0208725,-221025.359375
98,9.0794853,4.7410445,0.4402978,0.6943008,258.887,99.8300364,0,0,258.887,99.8300364,-220067.0625
99,9.2420885,4.5784413,0.4199689,0.7042408,257.756,100.3749578,0,0,257.756,100.3749578,-219619.21875
100,9.4066418,4.413888,0.399927,0.714323,256.678,101.0397407,0,0,256.678,101.0397407,-219880.265625
101,9.5731313,4.2473985,0.3801679,0.7245495,255.457,101.5611671,0,0,255.457,101.5611671,-220641.25
102,9.7415418,4.078988,0.3606877,0.7349225,254.143,102.0066373,0,0,254.143,102.0066373,-220677.625
103,9.8548746,3.9656552,0.3478538,0.7419202,253.272,102.3456989,0,0,253.272,102.3456989,-220901.453125
104,10.0264497,3.7940801,0.3288297,0.7525419,251.856,102.7443368,0,0,251.856,102.7443368,-219254.546875
105,10.1998995,3.6206303,0.3100741,0.7633156,250.033,102.6741558,0,0,250.033,102.6741558,-221753.359375
106,10.3752046,3.4453252,0.2915832,0.7742436,248.712,103.2593913,0,0,248.712,103.2593913,-219815.984375
107,10.5523448,3.268185,0.2733533,0.785328,247.392,103.8821827,0,0,247.392,103.8821827,-221367.546875
108,10.6714471,3.1490827,0.2613433,0.7928056,246.215,103.9534669,0,0,246.215,103.9534669,-222575.25
109,10.8515973,2.9689325,0.2435402,0.8041558,244.265,103.8465743,0,0,244.265,103.8465743,-221966.265625
110,11.0335233,2.7870065,0.2259884,0.8156684,242.773,104.3443369,0,0,242.773,104.3443369,-220599.6875
111,11.155782,2.6647478,0.214425,0.8234349,241.492,104.3374246,0,0,241.492,104.3374246,-219865.34375
112,11.3406139,2.4799159,0.1972842,0.8352236,239.07,103.6931196,0,0,239.07,103.6931196,-218304.515625
113,11.5271559,2.2933739,0.1803853,0.847181,236.431,102.7819152,0,0,236.431,102.7819152,-219060.9375
114,11.6524544,2.1680754,0.169252,0.8552476,234.877,102.4497883,0,0,234.877,102.4497883,-219638.875
115,11.8417883,1.9787415,0.1527488,0.8674917,232.613,102.05401,0,0,232.613,102.05401,-218987.078125
116,11.9689232,1.8516066,0.1418762,0.8757517,231.069,101.7432503,0,0,231.069,101.7432503,-220232.1875
117,12.1609735,1.6595563,0.1257593,0.8882893,229.032,101.6713582,0,0,229.032,101.6713582,-219109.84375
118,12.3546162,1.4659136,0.1098699,0.9010065,226.949,101.5641166,0,0,226.949,101.5641166,-218699.890625
119,12.4845818,1.335948,0.0994018,0.9095856,225.663,101.6372922,0,0,225.663,101.6372922,-220454.1875
120,12.6808145,1.1397153,0.0838844,0.9226076,223.772,101.8403036,0,0,223.772,101.8403036,-218150.40625
121,12.8124798,1.00805,0.0736614,0.9313923,222.47,101.9076476,0,0,222.47,101.9076476,-216375.484375
122,13.0112207,0.8093091,0.0585073,0.9447266,220.474,101.9843919,0,0,220.474,101.9843919,-217577.90625
123,13.1445304,0.6759994,0.0485236,0.9537219,219.327,102.2989567,0,0,219.327,102.2989567,-217150.328125
124,13.3456961,0.4748337,0.0337244,0.9673759,217.29,102.3441454,0,0,217.29,102.3441454,-217233.4375
125,13.4805942,0.3399356,0.0239744,0.9765869,216.085,102.6080389,0,0,216.085,102.6080389,-217026.734375
126,13.6841,0.1364298,0.0095217,0.9905681,214.083,102.7067471,0,0,214.083,102.7067471,-216183.453125
127,13.8205298,0.0,0.0,1.0,212.769,102.8353897,0,0,212.769,102.8353897,-216150.359375
