SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun,ReferencePotential_(km/s)^2
41,0.908045,12.9124848,6.1449012,0.1399599,107.6213775,4.110775,0,0,107.6213775,4.110775,689.3502197265625
42,0.9678925,12.8526373,5.8466137,0.1460576,108.3231964,4.1951886,0,0,108.3231964,4.1951886,-3574.170654296875
43,1.0390037,12.7815261,5.5297658,0.1531448,110.7293591,4.4858137000000005,0,0,110.7293591,4.4858137000000005,-4875.7900390625
44,1.1153094,12.7052204,5.227581,0.160576,123.2055141,6.1871595,0,0,123.2055141,6.1871595,-5361.9775390625
45,1.1971819,12.6233479,4.9393807,0.1683677,138.31948459999998,8.7668274,0,0,138.31948459999998,8.7668274,-7819.42724609375
46,1.2850184,12.5355114,4.6645177,0.1765375,146.6799551,10.4726752,0,0,146.6799551,10.4726752,-7033.6337890625
47,1.3695202,12.4510096,4.4280337,0.1842288,157.28652780000002,12.934529800000002,0,0,157.28652780000002,12.934529800000002,-6886.77783203125
48,1.4698785,12.3506513,4.1768349,0.1931682,163.4696301,14.5497476,0,0,163.4696301,14.5497476,-9248.7744140625
49,1.5775065,12.2430233,3.9372611,0.2025414,174.4904648,17.739841000000002,0,0,174.4904648,17.739841000000002,-9781.9521484375
50,1.692911,12.1276188,3.7087743,0.2123695,180.2618008,19.6132263,0,0,180.2618008,19.6132263,-12435.064453125
51,1.8166298,12.0039,3.4908614,0.2226744,182.3458965,20.368419,0,0,182.3458965,20.368419,-15309.7158203125
52,1.9492319,11.8712979,3.2830331,0.2334794,179.8326311,19.6094732,0,0,179.8326311,19.6094732,-19096.5625
53,2.0913186,11.7292112,3.0848226,0.2448087,180.738948,19.991268,0,0,180.738948,19.991268,-25762.46875
54,2.2435237,11.5770061,2.895785,0.2566877,182.3020857,20.6165038,0,0,182.3020857,20.6165038,-28526.224609375
55,2.3897091,11.4308207,2.7331426,0.2678708,185.0675847,21.6774872,0,0,185.0675847,21.6774872,-32128.765625
56,2.5451363,11.2753935,2.5772903,0.2795412,187.7108532,22.7481552,0,0,187.7108532,22.7481552,-36956.67578125
57,2.6914781,11.1290517,2.4442257,0.290341,190.3270548,23.8464398,0,0,190.3270548,23.8464398,-44956.3984375
58,2.8459209,10.9746089,2.3161107,0.3015581,194.9168851,25.7751388,0,0,194.9168851,25.7751388,-40505.01953125
59,2.9880126,10.8325172,2.2079255,0.3117279,199.1391886,27.6529611,0,0,199.1391886,27.6529611,-45207.0
60,3.1368773,10.6836525,2.1032697,0.3222408,204.3413363,30.077143,0,0,204.3413363,30.077143,-48082.9296875
61,3.2927893,10.5277405,2.0020281,0.3331081,210.7002205,33.2154872,0,0,210.7002205,33.2154872,-49441.5703125
62,3.4560273,10.3645025,1.9040895,0.344342,240.03974280000003,49.510971000000005,0,0,240.03974280000003,49.510971000000005,-48838.49609375
63,3.6019898,10.21854,1.8226893,0.3542721,249.8102827,56.226560600000006,0,0,249.8102827,56.226560600000006,-51330.0
64,3.7537196,10.0668102,1.7435706,0.3644885,255.4781109,60.629848200000005,0,0,255.4781109,60.629848200000005,-51509.2890625
65,3.9113954,9.9091344,1.6666696,0.3749996,267.9181289,70.5334203,0,0,267.9181289,70.5334203,-49869.78125
66,4.0474627,9.7730671,1.6042345,0.38399,275.01998230000004,76.8912547,0,0,275.01998230000004,76.8912547,-59354.921875
67,4.2165016,9.6040282,1.531239,0.3950634,281.414157,83.2146516,0,0,281.414157,83.2146516,-54097.66796875
68,4.3622849,9.4582449,1.4719748,0.4045349,292.9565432,94.7173064,0,0,292.9565432,94.7173064,-54625.1875
69,4.5126456,9.3078842,1.4140982,0.4142334,299.9596932,102.6525747,0,0,299.9596932,102.6525747,-54931.703125
70,4.6676818,9.152848,1.3575767,0.4241644,302.47180430000003,106.3216864,0,0,302.47180430000003,106.3216864,-65822.9375
71,4.8274896,8.9930402,1.3023785,0.4343335,305.1584548,110.3631603,0,0,305.1584548,110.3631603,-70783.5546875
72,4.9921623,8.8283675,1.2484726,0.4447464,305.2943837,111.7850961,0,0,305.2943837,111.7850961,-69707.5703125
73,5.127464,8.6930658,1.2062581,0.4532561,304.8467332,112.3793603,0,0,304.8467332,112.3793603,-66264.4453125
74,5.3011186,8.5194112,1.1546027,0.4641227,304.4095269,113.3261393,0,0,304.4095269,113.3261393,-73891.875
75,5.4437164,8.3768134,1.1141506,0.4730032,301.8831238,111.7116166,0,0,301.8831238,111.7116166,-79843.8359375
76,5.5896241,8.2309057,1.0744579,0.4820537,300.9762132,111.95904,0,0,300.9762132,111.95904,-78068.5234375
77,5.7388805,8.0816493,1.0355104,0.4912773,298.8026269,110.84101909999998,0,0,298.8026269,110.84101909999998,-83028.109375
78,5.9302152,7.8903146,0.9878528,0.5030554,295.968306,109.3997198,0,0,295.968306,109.3997198,-88311.0546875
79,6.0871354,7.7333944,0.9505314,0.5126808,294.8122732,109.5280697,0,0,294.8122732,109.5280697,-96720.0078125
80,6.2070934,7.6134364,0.9230008,0.5200206,293.9260972,109.6539767,0,0,293.9260972,109.6539767,-91620.046875
81,6.3700838,7.450446,0.8868969,0.5299707,293.3695849,110.5546775,0,0,293.3695849,110.5546775,-87474.9375
82,6.5365796,7.2839502,0.8514709,0.5401111,292.1054818,110.7400818,0,0,292.1054818,110.7400818,-86484.8359375
83,6.7066037,7.1139261,0.81671,0.5504456,290.7985904,110.952471,0,0,290.7985904,110.952471,-89903.9921875
84,6.8364491,6.9840807,0.7910682,0.558326,289.828047,111.1518237,0,0,289.828047,111.1518237,-90159.4296875
85,7.0126931,6.8078367,0.7574414,0.569009,288.5407467,111.4727041,0,0,288.5407467,111.4727041,-91942.8203125
86,7.1472212,6.6733086,0.7326362,0.5771552,287.896415,112.1619389,0,0,287.896415,112.1619389,-91545.7578125
87,7.3297275,6.4908023,0.7001064,0.5881985,286.7908002,112.8376644,0,0,286.7908002,112.8376644,-96030.6640625
88,7.4689628,6.351567,0.6761104,0.5966194,285.7021821000001,113.06925929999998,0,0,285.7021821000001,113.06925929999998,-97210.6953125
89,7.6577542,6.1627756,0.6446418,0.6080351,284.01608839999994,113.1969563,0,0,284.01608839999994,113.1969563,-96589.46875
90,7.8017065,6.0188233,0.6214287,0.61674,283.2758676,113.9604361,0,0,283.2758676,113.9604361,-102047.7265625
91,7.9476796,5.8728502,0.5985433,0.6255695,282.2987939,114.49097,0,0,282.2987939,114.49097,-99073.1796875
92,8.0956711,5.7248587,0.5759808,0.6345255,281.3747108,115.1148422,0,0,281.3747108,115.1148422,-96958.0078125
93,8.2961266,5.5244032,0.5463922,0.6466665,280.93609730000003,117.0326606,0,0,280.93609730000003,117.0326606,-103609.1953125
94,8.4488118,5.371718,0.5245658,0.6559245,279.7749633,117.4990589,0,0,279.7749633,117.4990589,-105673.984375
95,8.6034987,5.2170311,0.5030475,0.665315,278.9281455,118.4083832,0,0,278.9281455,118.4083832,-101602.1328125
96,8.7601795,5.0603503,0.4818329,0.6748399,278.21620110000003,119.5428856,0,0,278.21620110000003,119.5428856,-109866.859375
97,8.9188451,4.9016847,0.4609178,0.6845012,276.99924,120.0956536,0,0,276.99924,120.0956536,-109892.53125
98,9.0794853,4.7410445,0.4402978,0.6943008,275.62535160000004,120.4829887,0,0,275.62535160000004,120.4829887,-112174.6796875
99,9.2420885,4.5784413,0.4199689,0.7042408,274.2117092,120.85588,0,0,274.2117092,120.85588,-112466.25
100,9.4066418,4.413888,0.399927,0.714323,272.78799639999994,121.2615314,0,0,272.78799639999994,121.2615314,-112131.2421875
101,9.5731313,4.2473985,0.3801679,0.7245495,271.1577297,121.4604788,0,0,271.1577297,121.4604788,-112716.4375
102,9.7415418,4.078988,0.3606877,0.7349225,269.5327182,121.6790823,0,0,269.5327182,121.6790823,-113905.875
103,9.8548746,3.9656552,0.3478538,0.7419202,268.507579,121.94287450000002,0,0,268.507579,121.94287450000002,-113222.6328125
104,10.0264497,3.7940801,0.3288297,0.7525419,266.94696980000003,122.3339921,0,0,266.94696980000003,122.3339921,-114347.8203125
105,10.1998995,3.6206303,0.3100741,0.7633156,265.3356567,122.6930251,0,0,265.3356567,122.6930251,-113192.84375
106,10.3752046,3.4453252,0.2915832,0.7742436,263.4766945,122.746871,0,0,263.4766945,122.746871,-114289.9453125
107,10.5523448,3.268185,0.2733533,0.785328,261.6282206,122.8704702,0,0,261.6282206,122.8704702,-115493.828125
108,10.6714471,3.1490827,0.2613433,0.7928056,260.4524426,123.0348112,0,0,260.4524426,123.0348112,-116487.9609375
109,10.8515973,2.9689325,0.2435402,0.8041558,258.5373455,123.1156195,0,0,258.5373455,123.1156195,-118235.9765625
110,11.0335233,2.7870065,0.2259884,0.8156684,256.6045042,123.2195062,0,0,256.6045042,123.2195062,-121435.625
111,11.155782,2.6647478,0.214425,0.8234349,255.3674901,123.3777455,0,0,255.3674901,123.3777455,-117689.6171875
112,11.3406139,2.4799159,0.1972842,0.8352236,253.7042197,123.906861,0,0,253.7042197,123.906861,-117798.3671875
113,11.5271559,2.2933739,0.1803853,0.847181,252.0029983,124.4522101,0,0,252.0029983,124.4522101,-117995.046875
114,11.6524544,2.1680754,0.169252,0.8552476,251.014315,125.0346424,0,0,251.014315,125.0346424,-119424.09375
115,11.8417883,1.9787415,0.1527488,0.8674917,249.8344913,126.4238407,0,0,249.8344913,126.4238407,-121916.5390625
116,11.9689232,1.8516066,0.1418762,0.8757517,249.4965601,128.06823020000002,0,0,249.4965601,128.06823020000002,-119551.9296875
117,12.1609735,1.6595563,0.1257593,0.8882893,253.41182540000003,137.7291128,0,0,253.41182540000003,137.7291128,-122011.6015625
118,12.3546162,1.4659136,0.1098699,0.9010065,255.2622563,144.5240135,0,0,255.2622563,144.5240135,-120072.234375
119,12.4845818,1.335948,0.0994018,0.9095856,254.6715309,146.09357260000002,0,0,254.6715309,146.09357260000002,-120973.328125
120,12.6808145,1.1397153,0.0838844,0.9226076,253.2365163,147.576807,0,0,253.2365163,147.576807,-121035.21875
121,12.8124798,1.00805,0.0736614,0.9313923,252.01806,148.14600019999995,0,0,252.01806,148.14600019999995,-122539.4453125
122,13.0112207,0.8093091,0.0585073,0.9447266,250.2591645,149.1448801,0,0,250.2591645,149.1448801,-125054.4375
123,13.1445304,0.6759994,0.0485236,0.9537219,249.1180174,149.9138987,0,0,249.1180174,149.9138987,-119276.84375
124,13.3456961,0.4748337,0.0337244,0.9673759,246.9981695,150.30702030000003,0,0,246.9981695,150.30702030000003,-122316.1796875
125,13.4805942,0.3399356,0.0239744,0.9765869,245.4997859,150.4637848,0,0,245.4997859,150.4637848,-122664.46875
126,13.6841,0.1364298,0.0095217,0.9905681,243.1727245,150.55437609999998,0,0,243.1727245,150.55437609999998,-122881.0625
127,13.8205298,0.0,0.0,1.0,241.4800784,150.331596,0,0,241.4800784,150.331596,-124099.8828125
